CELDA_ORIGEN;NOMBRE_CELDA_ORIGEN;CELDA_DESTINO;NOMBRE_CELDA_DESTINO;FLUJO;
125B;Sant Quirze del Vallès;305B;Terrassa (distrito 04);27;
125B;Sant Quirze del Vallès;307B;Terrassa (distrito 06);25;
125M;Móstoles (distrito 02);030M;Arroyomolinos;99;
125M;Móstoles (distrito 02);049M;Humanes de Madrid;48;
125M;Móstoles (distrito 02);059M;Navalcarnero;103;
125M;Móstoles (distrito 02);081M;Villaviciosa de Odón;437;
125M;Móstoles (distrito 02);088M;Alcorcón (distrito 01);540;
125M;Móstoles (distrito 02);089M;Alcorcón (distrito 02);58;
125M;Móstoles (distrito 02);091M;Alcorcón (distrito 04);166;
125M;Móstoles (distrito 02);097M;Boadilla del Monte;59;
125M;Móstoles (distrito 02);114M;Getafe (distrito 04);51;
125M;Móstoles (distrito 02);124M;Móstoles (distrito 01);1271;
125M;Móstoles (distrito 02);126M;Móstoles (distrito 03);822;
125M;Móstoles (distrito 02);127M;Móstoles (sección 009 y otras secciones del distrito 04);319;
125M;Móstoles (distrito 02);294M;Móstoles (sección 035 y otras secciones del distrito 04);484;
125M;Móstoles (distrito 02);295M;Móstoles (sección 042 y otras secciones del distrito 04);61;
125V;Picassent;015V;Albal y Beniparrell;44;
125V;Picassent;045V;Montserrat y Montroi/Montroy;54;
125V;Picassent;079V;Alcàsser;278;
125V;Picassent;101V;Torrent (distrito 04);128;
125V;Picassent;113V;Silla;189;
126B;Sant Sadurní d'Anoia;006B;Subirats y Olesa de Bonesvalls;55;
126B;Sant Sadurní d'Anoia;011B;Sant Esteve Sesrovires y Sant Llorenç d'Hortons;66;
126B;Sant Sadurní d'Anoia;012B;Gelida y Castellví de Rosanes;42;
126B;Sant Sadurní d'Anoia;023B;Sant Pere de Riudebitlles y otros municipios;71;
126B;Sant Sadurní d'Anoia;098B;Piera;69;
126M;Móstoles (distrito 03);030M;Arroyomolinos;45;
126M;Móstoles (distrito 03);049M;Humanes de Madrid;43;
126M;Móstoles (distrito 03);081M;Villaviciosa de Odón;89;
126M;Móstoles (distrito 03);088M;Alcorcón (distrito 01);295;
126M;Móstoles (distrito 03);091M;Alcorcón (distrito 04);553;
126M;Móstoles (distrito 03);097M;Boadilla del Monte;45;
126M;Móstoles (distrito 03);107M;Fuenlabrada (distrito 06);127;
126M;Móstoles (distrito 03);110M;Fuenlabrada (distrito 09);101;
126M;Móstoles (distrito 03);124M;Móstoles (distrito 01);131;
126M;Móstoles (distrito 03);125M;Móstoles (distrito 02);852;
126M;Móstoles (distrito 03);127M;Móstoles (sección 009 y otras secciones del distrito 04);301;
126M;Móstoles (distrito 03);131M;Pozuelo de Alarcón (distrito 01);41;
126M;Móstoles (distrito 03);294M;Móstoles (sección 035 y otras secciones del distrito 04);141;
126M;Móstoles (distrito 03);295M;Móstoles (sección 042 y otras secciones del distrito 04);499;
126V;Moncada;017V;Bonrepòs i Mirambell y otros municipios;242;
126V;Moncada;048V;Museros y Emperador;45;
126V;Moncada;058V;Náquera;44;
126V;Moncada;059V;Valencia (SCD Poblats del Nord);135;
126V;Moncada;063V;Rocafort;81;
126V;Moncada;094V;Godella;174;
126V;Moncada;133V;Bétera;78;
126V;Moncada;160V;Burjassot;44;
127B;Santa Coloma de Cervelló;116B;Sant Feliu de Llobregat;249;
127B;Santa Coloma de Cervelló;119B;Sant Joan Despí;29;
127B;Santa Coloma de Cervelló;121B;Sant Just Desvern;97;
127B;Santa Coloma de Cervelló;134B;Sant Vicenç dels Horts;39;
127B;Santa Coloma de Cervelló;238B;Cornellà de Llobregat (distrito 03);70;
127B;Santa Coloma de Cervelló;283B;Sant Boi de Llobregat (distrito 01);50;
127B;Santa Coloma de Cervelló;284B;Sant Boi de Llobregat (distrito 02);44;
127M;Móstoles (sección 009 y otras secciones del distrito 04);049M;Humanes de Madrid;48;
127M;Móstoles (sección 009 y otras secciones del distrito 04);088M;Alcorcón (distrito 01);48;
127M;Móstoles (sección 009 y otras secciones del distrito 04);110M;Fuenlabrada (distrito 09);83;
127M;Móstoles (sección 009 y otras secciones del distrito 04);124M;Móstoles (distrito 01);274;
127M;Móstoles (sección 009 y otras secciones del distrito 04);125M;Móstoles (distrito 02);768;
127M;Móstoles (sección 009 y otras secciones del distrito 04);126M;Móstoles (distrito 03);405;
127M;Móstoles (sección 009 y otras secciones del distrito 04);294M;Móstoles (sección 035 y otras secciones del distrito 04);550;
127M;Móstoles (sección 009 y otras secciones del distrito 04);295M;Móstoles (sección 042 y otras secciones del distrito 04);795;
127V;Cullera;001V;Daimús y otros municipios;37;
127V;Cullera;013V;Corbera y otros municipios;110;
127V;Cullera;093V;Gandia (distrito 04);77;
127V;Cullera;107V;Tavernes de la Valldigna;84;
127V;Cullera;121V;Valencia (SCD Poblats del Sud);33;
127V;Cullera;147V;Sueca;211;
128B;Santa Eulàlia de Ronçana;048B;Ametlla del Vallès, L';103;
128B;Santa Eulàlia de Ronçana;054B;Bigues i Riells;72;
128B;Santa Eulàlia de Ronçana;057B;Caldes de Montbui;52;
128B;Santa Eulàlia de Ronçana;077B;Lliçà d'Amunt;190;
128M;Parla (sección 004 y otras secciones del distrito 01);049M;Humanes de Madrid;58;
128M;Parla (sección 004 y otras secciones del distrito 01);105M;Fuenlabrada (distrito 04);173;
128M;Parla (sección 004 y otras secciones del distrito 01);113M;Getafe (distrito 03);135;
128M;Parla (sección 004 y otras secciones del distrito 01);114M;Getafe (distrito 04);179;
128M;Parla (sección 004 y otras secciones del distrito 01);129M;Pinto (distrito 01);111;
128M;Parla (sección 004 y otras secciones del distrito 01);140M;Valdemoro (distrito 01);119;
128M;Parla (sección 004 y otras secciones del distrito 01);284M;Parla (sección 028 y otras secciones del distrito 01);1802;
128M;Parla (sección 004 y otras secciones del distrito 01);285M;Parla (sección 060 y otras secciones del distrito 01);1183;
128V;Valencia (SCD Malilla);090V;Valencia (SCD Fronteta de Sant Lluís/La Punta/Ciutat de les Arts i de les Ciènces);291;
128V;Valencia (SCD Malilla);118V;Valencia (SCD En Corts/Na Rovella);353;
128V;Valencia (SCD Malilla);119V;Valencia (SCD La Creu Coberta/Sant Marcel.lí/Camí Real);306;
128V;Valencia (SCD Malilla);121V;Valencia (SCD Poblats del Sud);78;
128V;Valencia (SCD Malilla);132V;Valencia (SCD Russafa);245;
128V;Valencia (SCD Malilla);158V;Valencia (SCD La Raiosa/L'Hort de Senabre);212;
129B;Santa Margarida de Montbui;002B;Òdena y otros municipios;68;
129B;Santa Margarida de Montbui;074B;Igualada;537;
129B;Santa Margarida de Montbui;145B;Vilanova del Camí;79;
129M;Pinto (distrito 01);036M;Ciempozuelos;39;
129M;Pinto (distrito 01);067M;San Martín de la Vega;35;
129M;Pinto (distrito 01);105M;Fuenlabrada (distrito 04);41;
129M;Pinto (distrito 01);113M;Getafe (distrito 03);65;
129M;Pinto (distrito 01);114M;Getafe (distrito 04);167;
129M;Pinto (distrito 01);130M;Pinto (distrito 02);1120;
129M;Pinto (distrito 01);140M;Valdemoro (distrito 01);128;
129M;Pinto (distrito 01);141M;Valdemoro (distrito 02);34;
129M;Pinto (distrito 01);285M;Parla (sección 060 y otras secciones del distrito 01);78;
129V;Valencia (SCD Ciutat Fallera);017V;Bonrepòs i Mirambell y otros municipios;48;
129V;Valencia (SCD Ciutat Fallera);081V;Valencia (SCD Marxalenes);59;
129V;Valencia (SCD Ciutat Fallera);112V;Valencia (SCD Tormos/Sant Antoni);66;
129V;Valencia (SCD Ciutat Fallera);134V;Valencia (SCD Benicalap);290;
129V;Valencia (SCD Ciutat Fallera);143V;Valencia (SCD Torrefiel);463;
129V;Valencia (SCD Ciutat Fallera);145V;Valencia (SCD Orriols/Sant llorenç);53;
129V;Valencia (SCD Ciutat Fallera);160V;Burjassot;146;
129V;Valencia (SCD Ciutat Fallera);161V;Valencia (SCD Campanar);102;
12AB;Riópar y otros municipios;07CR;Villanueva de la Fuente y otros municipios;48;
12AL;Macael y otros municipios;10AL;Oria y otros municipios;19;
12AL;Macael y otros municipios;14AL;Cantoria y otros municipios;391;
12AL;Macael y otros municipios;19AL;Albox;19;
12AL;Macael y otros municipios;25AL;Huércal-Overa;19;
12AL;Macael y otros municipios;28AL;Olula del Río;65;
12AV;Adrada, La y Piedralaves;11AV;Sotillo de la Adrada y otros municipios;40;
12BA;Jerez de los Caballeros y otros municipios;11BA;Oliva de la Frontera y Valencia del Mombuey;73;
12BA;Jerez de los Caballeros y otros municipios;20BA;Fregenal de la Sierra y otros municipios;53;
12BI;Bakio y otros municipios;15CA;Castro-Urdiales y Guriezo;37;
12BI;Bakio y otros municipios;19BI;Gamiz-Fika y otros municipios;49;
12BI;Bakio y otros municipios;39BI;Mungia;59;
12BU;Villarcayo de Merindad de Castilla la Vieja y otros municipios;08BU;Medina de Pomar y otros municipios;152;
12BU;Villarcayo de Merindad de Castilla la Vieja y otros municipios;09BU;Oña y otros municipios;25;
12BU;Villarcayo de Merindad de Castilla la Vieja y otros municipios;11BU;Valle de Valdebezana y otros municipios;111;
12BU;Villarcayo de Merindad de Castilla la Vieja y otros municipios;13BU;Sasamón y otros municipios;29;
12CA;Corvera de Toranzo y otros municipios;09CA;Mazcuerras y otros municipios;82;
12CA;Corvera de Toranzo y otros municipios;13CA;Santiurde de Toranzo y otros municipios;61;
12CC;Torrecillas de la Tiesa y otros municipios;15CC;Serradilla y otros municipios;50;
12CC;Torrecillas de la Tiesa y otros municipios;20CC;Almaraz y otros municipios;103;
12CC;Torrecillas de la Tiesa y otros municipios;21CC;Navalmoral de la Mata;39;
12CC;Torrecillas de la Tiesa y otros municipios;26CC;Piornal y otros municipios;33;
12CC;Torrecillas de la Tiesa y otros municipios;37CC;Trujillo y Aldea del Obispo, La;84;
12CC;Torrecillas de la Tiesa y otros municipios;42CC;Jaraíz de la Vera;39;
12CO;Bujalance y Cañete de las Torres;02CO;Córdoba (varias secciones) y Victoria, La;332;
12CO;Bujalance y Cañete de las Torres;05CO;Adamuz y Pedro Abad;290;
12CO;Bujalance y Cañete de las Torres;20CO;Montoro y Cardeña;67;
12CS;Viver y otros municipios;11CS;Altura y otros municipios;61;
12CU;Honrubia y otros municipios;04AB;Roda, La y otros municipios;48;
12CU;Honrubia y otros municipios;14CU;Casasimarro y otros municipios;61;
12CU;Honrubia y otros municipios;25CU;San Clemente;28;
12CZ;San Fernando (distrito 05);08CZ;Cádiz (distrito 09);25;
12CZ;San Fernando (distrito 05);09CZ;Cádiz (distrito 10);25;
12CZ;San Fernando (distrito 05);10CZ;San Fernando (distrito 01);146;
12CZ;San Fernando (distrito 05);11CZ;San Fernando (distrito 06);515;
12CZ;San Fernando (distrito 05);13CZ;San Fernando (distrito 04);200;
12CZ;San Fernando (distrito 05);14CZ;San Fernando (distritos 02 y 03);86;
12CZ;San Fernando (distrito 05);15CZ;Puerto Real;213;
12CZ;San Fernando (distrito 05);52CZ;Chiclana de la Frontera (distrito 05);25;
12CZ;San Fernando (distrito 05);56CZ;Chiclana de la Frontera (distrito 01);25;
12CÑ;Cerceda y Tordoia;07CÑ;Santiago de Compostela (distrito 06) y Trazo;44;
12CÑ;Cerceda y Tordoia;10CÑ;Mesía y Frades;37;
12CÑ;Cerceda y Tordoia;25CÑ;Arteixo;38;
12CÑ;Cerceda y Tordoia;32CÑ;Carballo;126;
12CÑ;Cerceda y Tordoia;33CÑ;Carral;26;
12CÑ;Cerceda y Tordoia;45CÑ;Culleredo;27;
12CÑ;Cerceda y Tordoia;53CÑ;Laracha, A;49;
12CÑ;Cerceda y Tordoia;63CÑ;Ordes;96;
12GC;Moya;01GC;Valleseco y otros municipios;46;
12GC;Moya;06GC;Arucas;139;
12GC;Moya;07GC;Firgas;132;
12GC;Moya;19GC;Santa María de Guía de Gran Canaria;65;
12GI;Amer y otros municipios;35GI;Anglès;114;
12GP;Getaria y otros municipios;30GP;Orio;91;
12GP;Getaria y otros municipios;37GP;Villabona;39;
12GP;Getaria y otros municipios;39GP;Zarautz;280;
12GP;Getaria y otros municipios;53GP;Donostia/San Sebastián (distrito 06);27;
12GR;Moraleda de Zafayona y otros municipios;01GR;Fuente Vaqueros y otros municipios;36;
12GR;Moraleda de Zafayona y otros municipios;15GR;Loja y Zagra;203;
12GR;Moraleda de Zafayona y otros municipios;49GR;Huétor Tájar;211;
12GR;Moraleda de Zafayona y otros municipios;58GR;Pinos Puente;57;
12GU;Loranca de Tajuña y otros municipios;004M;Anchuelo y otros municipios;22;
12GU;Loranca de Tajuña y otros municipios;11GU;Mondéjar y otros municipios;37;
12HS;Benabarre y otros municipios;10HS;Castejón de Sos y otros municipios;31;
12HS;Benabarre y otros municipios;11HS;Graus y otros municipios;42;
12HS;Benabarre y otros municipios;13HS;Tamarite de Litera y otros municipios;29;
12HS;Benabarre y otros municipios;20HS;Barbastro;49;
12HS;Benabarre y otros municipios;21HS;Binéfar;26;
12HS;Benabarre y otros municipios;23HS;Monzón;64;
12HU;Minas de Riotinto y otros municipios;05HU;Cerro de Andévalo, El y otros municipios;70;
12HU;Minas de Riotinto y otros municipios;11HU;Aracena e Higuera de la Sierra;43;
12HU;Minas de Riotinto y otros municipios;13HU;Nerva y Granada de Río-Tinto, La;84;
12JA;Rus y Canena;44JA;Úbeda;51;
12LE;Mansilla de las Mulas y otros municipios;07LE;Valdefresno y otros municipios;78;
12LE;Mansilla de las Mulas y otros municipios;10LE;Cistierna y otros municipios;27;
12LE;Mansilla de las Mulas y otros municipios;14LE;Santas Martas y otros municipios;63;
12LL;Sant Guim de Freixenet y otros municipios;23LL;Arbeca y otros municipios;28;
12LL;Sant Guim de Freixenet y otros municipios;37LL;Bellpuig;28;
12LL;Sant Guim de Freixenet y otros municipios;39LL;Cervera;73;
12LL;Sant Guim de Freixenet y otros municipios;44LL;Tàrrega;133;
12LO;Pradejón y otros municipios;18LO;Calahorra;34;
12LU;Láncara y otros municipios;01LU;Lugo (distrito 08) y otros municipios;111;
12LU;Láncara y otros municipios;11LU;Paradela y otros municipios;55;
12LU;Láncara y otros municipios;13LU;Becerreá y otros municipios;45;
12LU;Láncara y otros municipios;30LU;Sarria;258;
12MA;Alcaucín y otros municipios;09MA;Periana y otros municipios;103;
12MA;Alcaucín y otros municipios;10MA;Almáchar y otros municipios;52;
12MA;Alcaucín y otros municipios;11MA;Vélez-Málaga (distrito 05) y otros municipios;52;
12MA;Alcaucín y otros municipios;54MA;Vélez-Málaga (distrito 01);50;
12MU;Blanca;04MU;Abarán;209;
12NA;Lakuntza y otros municipios;03NA;Irurtzun y otros municipios;47;
12NA;Lakuntza y otros municipios;11NA;Etxarri Aranatz y otros municipios;63;
12NA;Lakuntza y otros municipios;13NA;Lekunberri y otros municipios;35;
12NA;Lakuntza y otros municipios;60NA;Pamplona/Iruña (distrito 02);23;
12OU;Maceda y otros municipios;02OU;Allariz y Taboadela;46;
12OU;Maceda y otros municipios;03OU;San Cibrao das Viñas y Merca, A;75;
12OU;Maceda y otros municipios;04OU;Pereiro de Aguiar, O y Nogueira de Ramuín;94;
12OU;Maceda y otros municipios;07LU;Pantón y otros municipios;45;
12OU;Maceda y otros municipios;13OU;Baños de Molgas y otros municipios;98;
12OU;Maceda y otros municipios;18OU;Pobra de Trives, A y otros municipios;47;
12OU;Maceda y otros municipios;28LU;Monforte de Lemos;28;
12OU;Maceda y otros municipios;32OU;Ourense (distrito 04);30;
12PA;Herrera de Pisuerga y otros municipios;08PA;Carrión de los Condes y otros municipios;33;
12PA;Herrera de Pisuerga y otros municipios;14PA;Aguilar de Campoo y otros municipios;48;
12PO;Baiona y Oia;16PO;Cangas;40;
12PO;Baiona y Oia;19PO;Gondomar;310;
12PO;Baiona y Oia;21PO;Guarda, A;49;
12PO;Baiona y Oia;28PO;Nigrán;569;
12PO;Baiona y Oia;29PO;Porriño, O;77;
12PO;Baiona y Oia;36PO;Rosal, O;240;
12PO;Baiona y Oia;40PO;Tomiño;34;
12PO;Baiona y Oia;52PO;Vigo (SCD Vigo centro 1);38;
12PO;Baiona y Oia;54PO;Vigo (SCD Vigo centro 3);48;
12PO;Baiona y Oia;62PO;Vigo (SCD Distrito 8-zona Beade Bembrive);82;
12PO;Baiona y Oia;63PO;Vigo (SCD Distrito 9-zona Oia Coruxo);76;
12SA;Linares de Riofrío y otros municipios;09SA;Cespedosa de Tormes y otros municipios;57;
12SA;Linares de Riofrío y otros municipios;10SA;Sotoserrano y otros municipios;76;
12SA;Linares de Riofrío y otros municipios;11SA;Béjar y Candelario;138;
12SA;Linares de Riofrío y otros municipios;13SA;Alberca, La y otros municipios;130;
12SA;Linares de Riofrío y otros municipios;25SA;Guijuelo;87;
12SG;Cantimpalos y otros municipios;10SG;San Cristóbal de Segovia y otros municipios;44;
12SG;Cantimpalos y otros municipios;11SG;Navalmanzano y otros municipios;57;
12SG;Cantimpalos y otros municipios;15SG;Boceguillas y otros municipios;55;
12TA;Móra la Nova y otros municipios;09TA;Benissanet y otros municipios;59;
12TA;Móra la Nova y otros municipios;17TA;Falset y otros municipios;34;
12TA;Móra la Nova y otros municipios;46TA;Móra d'Ebre;47;
12TE;Sarrión y otros municipios;13TE;Mora de Rubielos y otros municipios;67;
12TE;Sarrión y otros municipios;17TE;Teruel;202;
12TF;Adeje;03TF;San Miguel de Abona y Vilaflor de Chasna;115;
12TF;Adeje;05TF;San Sebastián de la Gomera y Alajeró;44;
12TF;Adeje;19TF;Granadilla de Abona;166;
12TF;Adeje;21TF;Guía de Isora;361;
12TF;Adeje;33TF;Santiago del Teide;44;
12TF;Adeje;40TF;Arona (sección 011 y otras secciones del distrito 01);529;
12TF;Adeje;57TF;Arona (sección 016 y otras secciones del distrito 01);118;
12TF;Adeje;58TF;Arona (sección 026 y otras secciones del distrito 01);187;
12TO;Ocaña y Ciruelos;22TO;Ontígola;55;
12TO;Ocaña y Ciruelos;23TO;Noblejas y Villarrubia de Santiago;94;
12TO;Ocaña y Ciruelos;69TO;Yepes;54;
12VA;Alaejos y otros municipios;03BU;Alfoz de Quintanadueñas y otros municipios;31;
12VA;Alaejos y otros municipios;24VA;Medina del Campo;129;
12VI;Vitoria-Gasteiz (distrito 01);13VI;Vitoria-Gasteiz (distrito 02);759;
12VI;Vitoria-Gasteiz (distrito 01);14VI;Vitoria-Gasteiz (distrito 03);722;
12VI;Vitoria-Gasteiz (distrito 01);15VI;Vitoria-Gasteiz (distrito 04);367;
12VI;Vitoria-Gasteiz (distrito 01);16VI;Vitoria-Gasteiz (distrito 05);451;
12VI;Vitoria-Gasteiz (distrito 01);17VI;Vitoria-Gasteiz (distrito 06);598;
12ZA;Alfamén y otros municipios;11ZA;Cariñena y otros municipios;43;
12ZA;Alfamén y otros municipios;13ZA;Daroca y otros municipios;43;
12ZA;Alfamén y otros municipios;23ZA;Épila y otros municipios;38;
12ZA;Alfamén y otros municipios;31ZA;Almunia de Doña Godina, La;71;
12ZA;Alfamén y otros municipios;32ZA;Calatayud;38;
12ZM;San Cristóbal de Entreviñas y otros municipios;11ZM;Santa Cristina de la Polvorosa y otros municipios;66;
12ZM;San Cristóbal de Entreviñas y otros municipios;20ZM;Benavente;170;
130B;Santa Margarida i els Monjos;146B;Vilafranca del Penedès;156;
130M;Pinto (distrito 02);036M;Ciempozuelos;27;
130M;Pinto (distrito 02);067M;San Martín de la Vega;24;
130M;Pinto (distrito 02);105M;Fuenlabrada (distrito 04);57;
130M;Pinto (distrito 02);113M;Getafe (distrito 03);51;
130M;Pinto (distrito 02);114M;Getafe (distrito 04);191;
130M;Pinto (distrito 02);129M;Pinto (distrito 01);859;
130M;Pinto (distrito 02);140M;Valdemoro (distrito 01);151;
130M;Pinto (distrito 02);141M;Valdemoro (distrito 02);27;
130M;Pinto (distrito 02);268M;Madrid (SCD Casco Histórico de Vallecas-2);24;
130M;Pinto (distrito 02);284M;Parla (sección 028 y otras secciones del distrito 01);31;
130M;Pinto (distrito 02);285M;Parla (sección 060 y otras secciones del distrito 01);24;
130V;Valencia (SCD Arrancapins);084V;Valencia (SCD El Botànic/La Roqueta);109;
130V;Valencia (SCD Arrancapins);090V;Valencia (SCD Fronteta de Sant Lluís/La Punta/Ciutat de les Arts i de les Ciènces);88;
130V;Valencia (SCD Arrancapins);100V;Valencia (SCD La Petxina);128;
130V;Valencia (SCD Arrancapins);109V;Valencia (SCD Tres Forques/La Fontsanta/La Llum);50;
130V;Valencia (SCD Arrancapins);128V;Valencia (SCD Malilla);42;
130V;Valencia (SCD Arrancapins);132V;Valencia (SCD Russafa);88;
130V;Valencia (SCD Arrancapins);138V;Valencia (SCD Patraix);198;
130V;Valencia (SCD Arrancapins);144V;Valencia (SCD Ciutat Vella);181;
130V;Valencia (SCD Arrancapins);156V;Valencia (SCD Nou Moles/Soternes);70;
130V;Valencia (SCD Arrancapins);158V;Valencia (SCD La Raiosa/L'Hort de Senabre);107;
131B;Barberà del Vallès;086B;Montcada i Reixac;67;
131B;Barberà del Vallès;102B;Ripollet;147;
131B;Barberà del Vallès;125B;Sant Quirze del Vallès;52;
131B;Barberà del Vallès;133B;Santa Perpètua de Mogoda;63;
131B;Barberà del Vallès;147B;Badia del Vallès (sección 006 y otras secciones del distrito 01);135;
131B;Barberà del Vallès;276B;Sabadell (distrito 01);232;
131B;Barberà del Vallès;280B;Sabadell (distrito 05);51;
131B;Barberà del Vallès;281B;Sabadell (distrito 06) y Badia del Vallès (secciones 005 y 007 del distrito 01);407;
131B;Barberà del Vallès;282B;Sabadell (distrito 07);32;
131B;Barberà del Vallès;301B;Cerdanyola del Vallès;264;
131M;Pozuelo de Alarcón (distrito 01);088M;Alcorcón (distrito 01);73;
131M;Pozuelo de Alarcón (distrito 01);089M;Alcorcón (distrito 02);23;
131M;Pozuelo de Alarcón (distrito 01);097M;Boadilla del Monte;240;
131M;Pozuelo de Alarcón (distrito 01);123M;Majadahonda (distrito 02);240;
131M;Pozuelo de Alarcón (distrito 01);132M;Pozuelo de Alarcón (distrito 02);648;
131M;Pozuelo de Alarcón (distrito 01);160M;Madrid (SCD Recoletos);32;
131M;Pozuelo de Alarcón (distrito 01);179M;Madrid (SCD Gaztambide);23;
131M;Pozuelo de Alarcón (distrito 01);194M;Madrid (SCD Casa de Campo);107;
131M;Pozuelo de Alarcón (distrito 01);195M;Madrid (SCD Argüelles);29;
131M;Pozuelo de Alarcón (distrito 01);198M;Madrid (SCD Aravaca-Plantio-Valdemarin);180;
131M;Pozuelo de Alarcón (distrito 01);205M;Madrid (SCD Aluche-1);32;
131M;Pozuelo de Alarcón (distrito 01);206M;Madrid (SCD Campamento);169;
131M;Pozuelo de Alarcón (distrito 01);207M;Madrid (SCD Cuatro Vientos-Aguilas);92;
131M;Pozuelo de Alarcón (distrito 01);208M;Madrid (SCD Aguilas-1);43;
131M;Pozuelo de Alarcón (distrito 01);214M;Madrid (SCD Vista Alegre-1);27;
131V;Sagunto/Sagunt (distrito 07);022V;Sagunto/Sagunt (distritos 04, 05 y 08);168;
131V;Sagunto/Sagunt (distrito 07);060V;Canet d'En Berenguer;321;
131V;Sagunto/Sagunt (distrito 07);108V;Sagunto/Sagunt (distrito 06);573;
132B;Santa Maria de Palautordera;018B;Sant Cebrià de Vallalta y otros municipios;82;
132B;Santa Maria de Palautordera;019B;Sant Pere de Vilamajor y otros municipios;80;
132B;Santa Maria de Palautordera;028B;Seva y otros municipios;183;
132B;Santa Maria de Palautordera;112B;Sant Celoni;77;
132M;Pozuelo de Alarcón (distrito 02);097M;Boadilla del Monte;21;
132M;Pozuelo de Alarcón (distrito 02);123M;Majadahonda (distrito 02);36;
132M;Pozuelo de Alarcón (distrito 02);131M;Pozuelo de Alarcón (distrito 01);626;
132M;Pozuelo de Alarcón (distrito 02);179M;Madrid (SCD Gaztambide);27;
132M;Pozuelo de Alarcón (distrito 02);184M;Madrid (SCD Vallehermoso);39;
132M;Pozuelo de Alarcón (distrito 02);191M;Madrid (SCD El Goloso-El Pardo-Fuentelarreina);66;
132M;Pozuelo de Alarcón (distrito 02);194M;Madrid (SCD Casa de Campo);29;
132M;Pozuelo de Alarcón (distrito 02);195M;Madrid (SCD Argüelles);26;
132M;Pozuelo de Alarcón (distrito 02);196M;Madrid (SCD Ciudad Universitaria);23;
132M;Pozuelo de Alarcón (distrito 02);198M;Madrid (SCD Aravaca-Plantio-Valdemarin);605;
132M;Pozuelo de Alarcón (distrito 02);289M;Rozas de Madrid, Las (sección 032 y otras secciones del distrito 01);27;
132V;Valencia (SCD Russafa);090V;Valencia (SCD Fronteta de Sant Lluís/La Punta/Ciutat de les Arts i de les Ciènces);147;
132V;Valencia (SCD Russafa);115V;Valencia (SCD El Pla del Remei/Gran Via);233;
132V;Valencia (SCD Russafa);116V;Valencia (SCD Mont-Olivet);78;
132V;Valencia (SCD Russafa);118V;Valencia (SCD En Corts/Na Rovella);104;
132V;Valencia (SCD Russafa);119V;Valencia (SCD La Creu Coberta/Sant Marcel.lí/Camí Real);55;
132V;Valencia (SCD Russafa);128V;Valencia (SCD Malilla);206;
132V;Valencia (SCD Russafa);130V;Valencia (SCD Arrancapins);104;
132V;Valencia (SCD Russafa);141V;Valencia (SCD Albors/Camí Fondo/Penya-roja);48;
132V;Valencia (SCD Russafa);144V;Valencia (SCD Ciutat Vella);40;
132V;Valencia (SCD Russafa);158V;Valencia (SCD La Raiosa/L'Hort de Senabre);64;
133B;Santa Perpètua de Mogoda;015B;Martorelles y Santa Maria de Martorelles;24;
133B;Santa Perpètua de Mogoda;057B;Caldes de Montbui;40;
133B;Santa Perpètua de Mogoda;075B;Llagosta, La;112;
133B;Santa Perpètua de Mogoda;086B;Montcada i Reixac;171;
133B;Santa Perpètua de Mogoda;094B;Palau-solità i Plegamans;60;
133B;Santa Perpètua de Mogoda;100B;Polinyà;116;
133B;Santa Perpètua de Mogoda;114B;Sant Fost de Campsentelles;55;
133B;Santa Perpètua de Mogoda;131B;Barberà del Vallès;45;
133B;Santa Perpètua de Mogoda;264B;Mollet del Vallès (distrito 01);25;
133M;Rivas-Vaciamadrid (sección 029 y otras secciones del distrito 01);065M;San Fernando de Henares;199;
133M;Rivas-Vaciamadrid (sección 029 y otras secciones del distrito 01);075M;Velilla de San Antonio;123;
133M;Rivas-Vaciamadrid (sección 029 y otras secciones del distrito 01);096M;Arganda del Rey;230;
133M;Rivas-Vaciamadrid (sección 029 y otras secciones del distrito 01);114M;Getafe (distrito 04);24;
133M;Rivas-Vaciamadrid (sección 029 y otras secciones del distrito 01);269M;Madrid (SCD Casco Histórico de Vallecas-3);42;
133M;Rivas-Vaciamadrid (sección 029 y otras secciones del distrito 01);270M;Madrid (SCD Santa Eugenia);27;
133M;Rivas-Vaciamadrid (sección 029 y otras secciones del distrito 01);272M;Madrid (SCD Casco Histórico de Vicálvaro-2);27;
133M;Rivas-Vaciamadrid (sección 029 y otras secciones del distrito 01);286M;Rivas-Vaciamadrid (sección 023 y otras secciones del distrito 01);672;
133M;Rivas-Vaciamadrid (sección 029 y otras secciones del distrito 01);287M;Rivas-Vaciamadrid (sección 038 y otras secciones del distrito 01);126;
133V;Bétera;016V;Riba-roja de Túria y Loriguilla;34;
133V;Bétera;019V;Serra y otros municipios;204;
133V;Bétera;058V;Náquera;180;
133V;Bétera;070V;San Antonio de Benagéber;112;
133V;Bétera;111V;Eliana, l';37;
133V;Bétera;126V;Moncada;63;
133V;Bétera;135V;Pobla de Vallbona, la;56;
133V;Bétera;165V;Paterna;114;
134B;Sant Vicenç dels Horts;013B;Cervelló y Palma de Cervelló, La;110;
134B;Sant Vicenç dels Horts;085B;Molins de Rei;527;
134B;Sant Vicenç dels Horts;095B;Pallejà;146;
134B;Sant Vicenç dels Horts;116B;Sant Feliu de Llobregat;399;
134B;Sant Vicenç dels Horts;119B;Sant Joan Despí;56;
